id,brewery_id,name,cat_id,style_id,abv,ibu,srm,upc,filepath,descript,add_user,last_mod
188,481,Certified Organic Amber Ale,3,33,4.800000190734863,0.0,0.0,0,"","Eel River Brewing Company, brewers of California's first Certified Organic Ale, proudly brings you our Organic Amber Ale. Unique in flavor and purity, this medium bodied beer has a hoppy bouquet and a distinctive rich taste with a caramel-like sweetness that is balanced with a liberal dose of certified organic Pacific Gems and Hallertau hops, imported from New Zealand. Pure taste, pure ingredients, pure good.",0,2010-07-22 20:00:20 UTC
189,706,Farm House Ale,-1,-1,6.699999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
190,255,Beer Town Brown,3,38,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
191,890,Tanners Jack,-1,-1,4.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
192,62,Mephistopheles Stout,3,42,16.030000686645508,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
193,923,NÃ¸gne Ã˜ Brown Ale,3,38,4.5,0.0,0.0,0,"","A dark brown English ale, in which classic English malts meet the spicy hoppiness of the new world.  Recommended serving temperature 8Â°C/45Â°F. Goes very well with â€˜pub grub.â€™",0,2010-07-22 20:00:20 UTC
194,1204,Vertical Epic 07.07.07,-1,-1,8.399999618530273,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
195,1136,Ringwood Brewery Old Thumper Extra Special Ale,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
196,1136,Export Ale,3,26,5.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
197,950,Bourbon Barrel Porter,-1,-1,9.100000381469727,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
198,1204,Old Guardian Barley Wine 2007,-1,-1,11.260000228881836,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
199,892,White Christmas,-1,-1,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
200,175,Winter,-1,-1,10.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
201,765,Undercover Investigation Shut-Down Ale,3,26,9.279999732971191,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
202,727,Harvest Ale 2006,1,13,11.600000381469727,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
203,202,Classic Gueuze,5,70,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
204,1315,Gueuze-Lambic,5,70,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
205,484,Schwarzbier / Dunkel,7,86,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
206,779,Sawtooth Ale,3,26,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
207,779,Pole Star Pilsner,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
208,935,90 Shilling,1,7,5.300000190734863,0.0,0.0,0,"","We introduced 90 Shilling, our flagship beer, at our opening party in 1989. For a while, we'd been wondering - what would happen if we lightened up the traditional Scottish ale? The result is an irresistibly smooth and delicious medium-bodied amber ale. The name 90 Shilling comes from the Scottish method of taxing beer. Only the highest quality beers were taxed 90 Shillings. A shilling was a British coin used from 1549 to 1982. We think you'll find this original ale brilliantly refreshing, and worth every shilling.",0,2010-07-22 20:00:20 UTC
209,905,Sunshine Wheat,11,116,4.800000190734863,0.0,0.0,0,"","SUNSHINE WHEAT is a great beer for trouncing thirst.  Yet, it has a depth of character that inspires a quiet momentâ€™s reflection. Sunshine Wheat swirls in the mouth with ripples of coriander and orange peel tartness, settling nicely into a tranquil sea of apple and honey tones.  A filtered wheat beer, Sunshine offers a crisp, refreshing alternative to heavier-bodied heffe-weizens.",0,2010-07-22 20:00:20 UTC
210,174,Grand Cru,-1,-1,9.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
211,70,Der Weisse Bock,4,55,8.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
212,176,Stouterik / The Brussels Stout,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
213,779,Black Jack Porter,2,25,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
214,161,Lunar Ale,3,38,5.099999904632568,0.0,0.0,0,"","Our first new year-round brand launch since 1996, Lunar Ale is in a category all its own. Brewed using a unique aromatic yeast, this refreshing variety is best described as a cloudy brown ale with a complex, malty aroma and flavor, and a crisp, dry finish.",0,2010-07-22 20:00:20 UTC
215,604,Denver Pale Ale / DPA,3,26,5.400000095367432,0.0,0.0,0,"","Historically Great Divideâ€™s flagship beer, DPAâ€™s record speaks for itself. By continually garnering national and international recognition, DPA has risen to become one of the most award-winning English-style pale ales in the world.

Sporting a brilliant copper hue and an assertive floral hop aroma, DPA is known for its smooth, malty middle, which is expertly complemented with hearty and complex hop flavor. DPAâ€™s extraordinary hop finish is marked by crisp yet moderate hop bitterness. Its well-balanced profile makes DPA the perfect beer to accompany a hearty mountain picnic or a night on the town. For those who seek beers characterized by excitement, flavor and distinction, Denver Pale Ale is the natural choice.",0,2010-07-22 20:00:20 UTC
216,296,Grotten Flemish Ale,5,72,7.699999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
217,1316,Grand Cru,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
218,501,Summer Common,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
219,1185,Golden Ale,-1,-1,4.699999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
220,174,Ambree,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
221,296,Pater 6,5,60,6.699999809265137,0.0,0.0,0,"","This name became a reference. This beer is mostly pointed out with its product name: â€œa Paterkeâ€. 

This â€œPaterkeâ€ is a chestnut coloured dark beer with a high fermentation (6.7 alcohol content) and a full taste.",0,2010-07-22 20:00:20 UTC
222,187,Blanche de Namur,-1,-1,4.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
223,905,Skinny Dip,3,37,4.199999809265137,0.0,0.0,0,"","Ever tried a Skinny Dip? You wouldn't be alone. Featured by both Men's Journal and the Today Show as a favorite summer brew, this full-bodied, highly drinkable beer makes a splash every summer in our Seasonal line-up. Cascade hops frolic with a hint of lime leaf, giving the beer complexity that's surprisingly refreshing.",0,2010-07-22 20:00:20 UTC
224,174,Blanche Double,-1,-1,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
225,236,Summer Bright Ale,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
226,905,Mothership Wit,-1,-1,4.800000190734863,0.0,0.0,0,"","Our first venture into organically-produced beer, Mothership Wit Organic Wheat Beer elevates the zesty Wit or White beers of Belgium. Our far-flung Beer Rangers affectionately refer to our Fort Collins brewery as the Mothership, a name that conjures images of earth shot from space and the interconnectivity of it all. Mothership Wit is brewed with wheat and barley malt, as well as coriander and orange peel spicing resulting in a balance of citrus and sour flavors held in suspension by a bright burst of carbonation.",0,2010-07-22 20:00:20 UTC
227,696,Lia Fail Stone of Destiny Ale,-1,-1,4.699999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
228,395,Premium XB Bluebird Bitter,-1,-1,4.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
229,1056,IPA,3,31,5.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
230,167,Houblon,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
231,935,Double Pilsner,8,95,8.100000381469727,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
232,708,Creamy Dark,8,95,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
233,757,Premium Pils Edelherb,-1,-1,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
234,590,StÃ¼venbrÃ¤u Maibock,7,90,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
235,590,Jack of Spades Schwarzbier,7,86,3.9000000953674316,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
236,1179,Shiner Hefeweizen,4,50,5.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
237,1154,Sapporo Premium Beer,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
238,501,Dark German Lager,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
239,44,Spring Heat Spiced Wheat,-1,-1,5.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
240,567,Gose,-1,-1,4.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
241,1176,Pils,-1,-1,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
242,1274,New,8,95,4.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
243,369,Eisenbahn Defumada,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
244,369,Eisenbahn Escura,7,86,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
245,369,Eisenbahn Dourada,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
246,501,Fallen Angel Sweet Stout,3,42,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
247,604,Hot Shot ESB,1,5,5.0,0.0,0.0,0,"","HotShot ESB is an easy-drinking and remarkably smooth Extra Special Bitter, brewed in the classic-English style. More assertively hopped than ordinary bitters, light copper-colored HotShot showcases clean hop flavors, balanced by its slightly fruity nose and light-caramel malt character.

While HotShot is one of Great Divideâ€™s easiest-drinking and lower alcohol beers, its complex flavor profile makes it the perfect session beer for craft beer lovers.",0,2010-07-22 20:00:20 UTC
248,312,Porter,2,25,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
249,923,NÃ¸gne Ã˜ Imperial Stout,3,43,9.0,0.0,0.0,0,"","We think the russian tsar would have liked his stout this way. A dark, rich ale in which a generous sweetness with roasted malt bitterness.  Serving temp.10Â°C/50Â°F. Great with vanilla ice cream or dark chocolate.",0,2010-07-22 20:00:20 UTC
250,923,NÃ¸gne Ã˜ Porter,2,25,7.0,0.0,0.0,0,"","In this quite dark ale, dark malts provide flavors of coffee and dried fruit. Recommended serving temperature 10Â°C/50Â°F.  Try with dark chocolate, cheese, or red meat dishes.",0,2010-07-22 20:00:20 UTC
251,923,NÃ¸gne Ã˜ Pale Ale,3,26,6.0,0.0,0.0,0,"",A refreshing light and hoppy ale. Probably our best allrounder.  Recommended serving temperature 8Â°C/45Â°F.  Ideal with barbequed or smoked meat dishes.,0,2010-07-22 20:00:20 UTC
252,501,Eccentric Belgian Wheat,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
253,1265,Oatmeal Stout,3,42,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
254,1265,Amber Light,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
255,1265,New World Wheat,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
256,1265,Maibock,7,90,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
257,1265,Ironwood Dark,3,38,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
258,1265,Cascade Amber,3,33,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
259,1265,Alpine Gold,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
260,624,Illuminator Doppelbock,7,90,6.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
261,624,Old Princeton Landing IPA,3,31,6.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
262,624,Paddle Out Stout,3,42,5.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
263,624,Pillar Point Pale Ale,3,26,4.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
264,624,Sandy Beach Blonde Hefeweizen,4,50,4.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
265,624,Mavericks Amber Ale,3,33,4.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
266,624,Harbor Light Ale,-1,-1,4.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
267,1126,Leroy Barleywine,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
268,1126,Oatmeal Stout,3,42,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
269,1126,Amber,3,33,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
270,1126,Blur IPA,3,31,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
271,1126,Pelican Pale,3,26,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
272,1126,Brew Ribbon,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
273,701,Casey Jones Imperial IPA,3,31,7.25,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
274,701,Fairfax Coffee Porter,-1,-1,5.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
275,701,Epiphany Ale,3,33,5.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
276,701,IPA,3,31,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
277,701,Chazz Cat Rye,8,95,4.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
278,701,Shining Star Pale Ale,3,26,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
279,701,Honey Bunny Blonde Ale,8,95,5.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
280,701,Kent Lake Kolsch,-1,-1,4.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
281,892,Old Blarney Barleywine,-1,-1,10.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
282,892,Irish Dry Stout,3,42,4.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
283,892,Kilt Lifter Scottish Ale,1,15,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
284,892,India Pale Ale,3,26,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
285,588,Blonde Bock,7,90,7.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
286,588,Schwarzbier,7,86,4.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
287,588,Czech Lager,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
288,385,Yule Tide,5,61,10.0,0.0,0.0,0,"","The latest addition to Baltimore's own Clipper City Brewing Company - Mutiny Fleet is their holiday brew Yule Tide, a Belgian style triple ale, which like the rest of the Mutiny Fleet is distributed in 22 ounce bombers.",0,2010-07-22 20:00:20 UTC
289,588,Pilsner,-1,-1,5.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
290,308,Warka Strong,8,95,7.0,0.0,0.0,0,"",European Strong Lager,0,2010-07-22 20:00:20 UTC
291,1074,Porter,2,25,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
292,1074,ESB,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
293,1074,Pale Ale,3,26,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
294,1074,Kristall Weizen,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
295,1163,ESB (Extra Special Blizzard),-1,-1,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
296,677,Paint the Town Red,3,33,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
297,677,Golden Ale,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
298,1004,Train Wreck IPA,3,31,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
299,1004,Zone 7 Porter,2,25,3.799999952316284,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
300,1004,Pleasanton Pale,3,26,5.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
301,1004,Island Wheat,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
302,707,Hefeweizen,4,50,5.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
303,707,Red Ale,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
304,707,Penalty Shot Porter,2,25,5.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
305,707,India Pale Ale,3,26,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
306,707,Grid Iron Amber Ale,3,33,5.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
307,707,Boys of Summer Wheat,8,95,3.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
308,523,Pale Ale,3,26,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
309,523,Red Ale,3,33,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
310,523,Hefeweizen,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
311,523,Bitter,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
312,523,Double IPA,3,31,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
313,133,Tatonka Stout,3,43,8.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
314,133,P.M. Porter,2,25,6.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
315,133,Jeremiah Red,2,22,7.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
316,133,Piranha Pale Ale,3,26,5.699999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
317,133,Harvest Hefeweizen,4,50,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
318,133,Brewhouse Blonde,-1,-1,4.699999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
319,133,Nutty Brewnette,3,38,5.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
320,515,India Pale Ale (IPA),3,31,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
321,515,Belgian Tripel,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
322,515,Belgian Abbey,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
323,515,Stout,3,42,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
324,515,Pale Ale,3,26,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
325,515,Best Bitter,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
326,515,Hefe Weizen,4,50,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
327,515,Pilsner,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
328,515,KÃ¶lsch,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
329,727,Harvest Ale 2005 (Whisky),-1,-1,11.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
330,727,Harvest Ale 2005 (Calvados),-1,-1,11.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
331,727,Harvest Ale 2005 (Sherry),-1,-1,11.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
332,1072,Old Crustacean Barleywine 2006,-1,-1,11.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
333,236,Avalanche Amber,3,33,5.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
334,236,Hefe Proper Ale,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
335,935,Levity Amber Ale,3,33,5.099999904632568,0.0,0.0,0,"","Levity is our lighter take on the amber ale. Munich and honey malts give it a full-bodied flavor and a happy-go-lucky personality. Then we let the finishing hops shine, for a beer that's crisp instead of bitter, as many ambers are. Levity was named by our brewers partly for its light color - and partly for the way it just refuses to take itself too seriously. Hey, we could all use a little levity once in a while.",0,2010-07-22 20:00:20 UTC
336,935,Easy Street Wheat,11,116,4.599999904632568,0.0,0.0,0,"","Light and refreshing, Easy Street Wheat is an unfiltered American-style wheat beer. Leaving in the yeast gives the beer a nice, smooth finish and a slightly citrusy flavor. Easy Street Wheat gets its name by brewers ""taking it easy"" and not filtering the beer. However, for ultimate enjoyment, we encourage you to work just a little harder in pouring it: just pour 2/3 of the beer into a glass, swirl what's left to stir up the yeast, then pour the rest and enjoy.",0,2010-07-22 20:00:20 UTC
337,161,Boulevard Pale Ale,3,26,5.400000095367432,0.0,0.0,0,"","Boulevard Pale Ale is a smooth, fruity, well-balanced beer with year-round appeal. A variety of caramel malts impart a rich flavor and amber color, while liberal use of whole hops adds zest and aroma. Pale Ale is the first beer we brewed, and continues to be a perennial favorite.",0,2010-07-22 20:00:20 UTC
338,161,Bully! Porter,2,25,5.400000095367432,0.0,0.0,0,"","The intense flavors of dark-roasted malt in Boulevardâ€™s rendition of the classic English porter are perfectly balanced by a generous and complex hop character. Bully! Porterâ€™s robust nature makes it the ideal companion to a variety of foods, from seafood to chocolate.",0,2010-07-22 20:00:20 UTC
339,795,Bovine Belgian Winter Ale,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
340,795,XX Black Angus Stout,3,42,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
341,795,Blarney Stone Stout,3,42,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
342,795,Bison Brown Ale,3,38,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
343,795,Prairie Pale,3,26,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
344,795,Wildcat Wheat,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
345,161,Boulevard Dry Stout,3,42,4.900000095367432,0.0,0.0,0,"","Velvety black and perfectly opaque, our bottled Dry Stout is the somewhat livelier companion to our popular draught version of this enduring style. This surprisingly smooth, drinkable beer is a delightful harmony of smoky roasted flavors and tangy, coffee-like notes.",0,2010-07-22 20:00:20 UTC
346,160,Planet Porter / Boulder Porter,2,25,5.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
347,195,Amber,-1,-1,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
348,187,Blanche des Moines,-1,-1,4.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
349,187,Triple Moine,-1,-1,7.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
350,272,Arabier,5,65,9.0,0.0,0.0,0,"","An arabier is a pure malt beer 8Â°vol/alc brewed with flower Nugget-hops from Poperinge. It has the special dry-hopping taste and aroma, so appreciated by beer lovers all over the world. It is one of the two main beers from De Dolle Brouwers throughout the year. Aging time is limited due to the fact that hop bitterness is declining with the time. Store arabier cool and dark and serve cool at 10Â°C. Cheers!",0,2010-07-22 20:00:20 UTC
351,272,Bos Keun,5,65,8.899999618530273,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
352,175,Grand Cru,-1,-1,10.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
353,272,Oerbier,-1,-1,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
354,272,Dulle Teve / Mad Bitch,-1,-1,10.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
355,278,Vuuve,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
356,284,Gouden Carolus Tripel,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
357,284,Gouden Carolus Ambrio 1471,-1,-1,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
358,269,Pauwel Kwak,-1,-1,8.0,0.0,0.0,0,"","LOOK:
Kwak is recognisable by its deep bright amber colour and a dense, creamy coloured head. The pale wood of the glass holder makes a pleasant contrast with the beer.

SMELL:
You will smell a mellow, fruity and malty aroma with a slightly spicy character (coriander, hops). Additional earthy and very subtle aromas of banana and perhaps also a whiff of pineapple or mango in the background.

TASTE:
Discover a very mellow, fruity attack, a nougat-like solidity, and a slightly spicy character with hints of liquorice passing into a warm finish that reminds you of caramelised banana. The bitterness always remains in the background but in the end emerges delicately.",0,2010-07-22 20:00:20 UTC
359,285,Delirium NoÃ«l,5,72,10.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
360,7,Rochefort 10,5,62,11.300000190734863,0.0,0.0,0,"","Reddish-brown colour, with a very compact head and an aroma of figs, feels like honey in the mouth. The alcohol profile is a major component in the flavour of this rich ale. It is very similar to 6 and 8, but has much more of everything. Some may find the high alcohol content to be disagreeable.",0,2010-07-22 20:00:20 UTC
361,167,McChouffe,3,29,8.5,0.0,0.0,0,"","Description : Dark Ale, strong, spicy, lightly hoppy, with evoluting taste. Natural Beer, bottle refermented, unfiltered, not pasteurised and without any additives

Alcohol : 8,5% alc./vol.

Original gravity : 16 Â°Plato

Storage : Store the bottles vertically in a cold place, sheltered from light. The yeast deposit can either be drunk or left according to taste

Serve at : 8 to 12Â°C (botlle)",0,2010-07-22 20:00:20 UTC
362,236,471 Double IPA,3,31,9.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
363,167,La Chouffe Golden Ale,5,65,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
364,184,Saison Voisin,-1,-1,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
365,322,Olde Expensive Ale,1,13,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
366,110,Quadrupel,-1,-1,10.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
367,110,Tripel,-1,-1,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
368,110,Dubbel,-1,-1,7.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
369,903,Old Growler,2,25,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
370,431,Urthel Vlaemse Bock,7,90,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
371,296,Watou Tripel,5,61,7.5,0.0,0.0,0,"",The flavour of this beer is pleasantly soft and is characterized by a delicate bitterness where the balance between malt and hop is based upon a fruity orange taste with a straight fresh after taste (7.5% alcohol content),0,2010-07-22 20:00:20 UTC
372,586,Matilda,-1,-1,7.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
373,638,Old Engine Oil Special Reserve (aged in malt whisky casks),-1,-1,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
374,935,Imperial Stout,3,42,7.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
375,757,EKU 28,7,90,11.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
376,757,Eisbock,7,90,9.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
377,1115,Doppelbock Dunkel,7,92,8.5,0.0,0.0,0,"","DoppelBock Dunkel has a pleasant full and creamy body, with a cofeeish aroma. Nicely warming with toffeelike malty sweetness, balanced by a hoppy-bitterness in the finish.",0,2010-07-22 20:00:20 UTC
